Период_год,Период_неделя,Период_Начало нед,"KPI данные понедельно АлфаРМ_Продажи, рубли","KPI данные понедельно АлфаРМ_Продажи, упаковки","KPIданные помесячно АлфаРМ_Продажи, рубли","KPI данные помесячно АлфаРМ (по SKU)_раствор 0.01 % 150 мл N1, руб","KPI данные помесячно АлфаРМ (по SKU)_раствор  0.01 % 50 мл N1, руб","KPI данные помесячно АлфаРМ (по SKU)_раствор 0.01 % 500 мл N1, руб","KPI данные помесячно АлфаРМ (по SKU)_раствор 0.01 % 150 мл N1, упаковки","KPI данные помесячно АлфаРМ (по SKU)_раствор  0.01 % 50 мл N1, упаковки","KPI данные помесячно АлфаРМ (по SKU)_раствор 0.01 % 500 мл N1, упаковки",Дистрибуция (данные Альфа РМ)_Дистрибуция Мирамистин,выписки врачами_Выписки,статистика заболеваемости_Статистика заболеваемости,индекс цены_Индекс цены,развитие дженериков_Развитие Дженериков (средняя дистрибуция),развитие дженериков_Развитие Дженериков (кол-во брендов),"Медиа ТВ (Моделируемый бренд)_(1)ТВ, trp(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(1)ТВ, рубли","Медиа ТВ (Моделируемый бренд)_(1)ТВ, охват 5+(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(2)ТВ, trp(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(2)ТВ, рубли","Медиа ТВ (Моделируемый бренд)_(2)ТВ, охват 5+(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(3)ТВ, trp(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(3)ТВ, рубли","Медиа ТВ (Моделируемый бренд)_(3)ТВ, охват 5+(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(4)ТВ, trp(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(4)ТВ, рубли","Медиа ТВ (Моделируемый бренд)_(4)ТВ, охват 5+(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(тотал)ТВ, trp(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(тотал)ТВ, рубли","Медиа ТВ (Моделируемый бренд)_(тотал)ТВ, охват 5+(Ж 30-60 ВС)","Медиа Диджитал (Моделируемый бренд)_Диджитал, рубли","Медиа Радио (Моделируемый бренд)_Радио, рубли","Медиа Радио (Моделируемый бренд)_Радио, количество выходов",Запросы Wordstat_Запросы Wordstat,"Медиа (Конкурент 1)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 1)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 1)_ТВ, рубли","Медиа (Конкурент 1)_Диджитал, руб","Медиа (Конкурент 1)_ТВ спонсорство, рубли","Медиа (Конкурент 1)_OOH, рубли","Медиа (Конкурент 1)_Радио, рубли",Медиа (Конкурент 1)_Итого,"Медиа (Конкурент 2)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 2)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 2)_ТВ, рубли","Медиа (Конкурент 2)_Диджитал, руб","Медиа (Конкурент 2)_ТВ спонсорство, рубли","Медиа (Конкурент 2)_OOH, рубли","Медиа (Конкурент 2)_Радио, рубли",Медиа (Конкурент 2)_Итого,"Медиа (Конкурент 3)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 3)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 3)_ТВ, рубли","Медиа (Конкурент 3)_Диджитал, руб","Медиа (Конкурент 3)_ТВ спонсорство, рубли","Медиа (Конкурент 3)_OOH, рубли","Медиа (Конкурент 3)_Радио, рубли","Медиа (Конкурент 3)_ТВ Рег, рубли",Медиа (Конкурент 3)_Итого,"Медиа (Конкурент 4)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 4)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 4)_ТВ, рубли","Медиа (Конкурент 4)_Диджитал, руб","Медиа (Конкурент 4)_ТВ спонсорство, рубли","Медиа (Конкурент 4)_OOH, рубли","Медиа (Конкурент 4)_Радио, рубли",Медиа (Конкурент 4)_Итого,"Медиа (Конкурент 5)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 5)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 5)_ТВ, рубли","Медиа (Конкурент 5)_Диджитал, руб","Медиа (Конкурент 5)_ТВ спонсорство, рубли","Медиа (Конкурент 5)_OOH, рубли","Медиа (Конкурент 5)_Радио, рубли","Медиа (Конкурент 5)_ТВ Рег, рубли",Медиа (Конкурент 5)_Итого,"Медиа (Конкурент 6)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 6)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 6)_ТВ, рубли","Медиа (Конкурент 6)_Диджитал, руб","Медиа (Конкурент 6)_ТВ спонсорство, рубли","Медиа (Конкурент 6)_OOH, рубли","Медиа (Конкурент 6)_Радио, рубли","Медиа (Конкурент 6)_ТВ Рег, рубли",Медиа (Конкурент 6)_Итого,"Медиа (Конкурент 7)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 7)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 7)_ТВ, рубли","Медиа (Конкурент 7)_Диджитал, руб","Медиа (Конкурент 7)_ТВ спонсорство, рубли","Медиа (Конкурент 7)_OOH, рубли","Медиа (Конкурент 7)_Радио, рубли","Медиа (Конкурент 7)_ТВ Рег, рубли",Медиа (Конкурент 7)_Итого,"Медиа (Конкурент 8)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 8)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 8)_ТВ, рубли","Медиа (Конкурент 8)_Диджитал, руб","Медиа (Конкурент 8)_ТВ спонсорство, рубли","Медиа (Конкурент 8)_OOH, рубли","Медиа (Конкурент 8)_Радио, рубли",Медиа (Конкурент 8)_Итого,"Медиа (Конкурент 9)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 9)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 9)_ТВ, рубли","Медиа (Конкурент 9)_Диджитал, руб","Медиа (Конкурент 9)_ТВ спонсорство, рубли","Медиа (Конкурент 9)_OOH, рубли","Медиа (Конкурент 9)_Радио, рубли","Медиа (Конкурент 9)_ТВ Рег, рубли",Медиа (Конкурент 9)_Итого,"Медиа (Конкурент 10)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 10)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 10)_ТВ, рубли","Медиа (Конкурент 10)_Диджитал, руб","Медиа (Конкурент 10)_ТВ спонсорство, рубли","Медиа (Конкурент 10)_OOH, рубли","Медиа (Конкурент 10)_Радио, рубли",Медиа (Конкурент 10)_Итого,"Медиа (Конкурент 11)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 11)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 11)_ТВ, рубли","Медиа (Конкурент 11)_Диджитал, руб","Медиа (Конкурент 11)_ТВ спонсорство, рубли","Медиа (Конкурент 11)_OOH, рубли","Медиа (Конкурент 11)_Радио, рубли",Медиа (Конкурент 11)_Итого,"Медиа (Конкурент 12)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 12)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 12)_ТВ, рубли","Медиа (Конкурент 12)_Диджитал, руб","Медиа (Конкурент 12)_ТВ спонсорство, рубли","Медиа (Конкурент 12)_OOH, рубли","Медиа (Конкурент 12)_Радио, рубли","Медиа (Конкурент 12)_ТВ Рег, рубли",Медиа (Конкурент 12)_Итого,"Медиа (Конкурент 13)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 13)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 13)_ТВ, рубли","Медиа (Конкурент 13)_Диджитал, руб","Медиа (Конкурент 13)_ТВ спонсорство, рубли","Медиа (Конкурент 13)_OOH, рубли","Медиа (Конкурент 13)_Радио, рубли",Медиа (Конкурент 13)_Итого
2019,11,2019-03-11 00:00:00,60370834.18800002,165438,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.876139534883725,99698.59543269231,1093029,1.5239395916876275,0,0,408.238671645,14097373.689677417,34.30350000000001,0,0,0,0,0,0,0,0,0,408.23867164499995,14802242.37,34.30350000000001,0,0,0,97121.85,0,0,0,0,0,0,0,,8.385659835,0,0,0,334338.4312258064,0,0,334338.4312,0,0,0,0,0,0,0,1841731.6439516125,1841731.644,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,5156897.919193548,5156897.919,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,298.63401628200006,25.242,11548621.160322584,0,0,0,0,0,11548621.16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,248.69099305365006,16.926000000000002,2416107.646016129,0,0,0,0,14390173.8258871,16806281.47,292.82925215250003,24.496499999999997,7896945.688258066,0,0,0,0,7896945.688
2019,12,2019-03-18 00:00:00,57711047.93999998,158080.65,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.876139534883725,99698.59543269231,1002582,1.5239395916876275,0,0,346.31905255079994,14097373.689677417,27.4365,0,0,0,0,0,0,0,0,0,346.31905255080005,14802242.37,27.4365,0,0,0,91487.55,0,0,0,0,0,0,0,,6.40502016,0,0,0,334338.4312258064,0,0,334338.4312,0,0,0,0,0,0,0,1841731.6439516125,1841731.644,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,5156897.919193548,5156897.919,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,218.31701803799996,15.6765,11548621.160322584,0,0,0,0,0,11548621.16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,129.92530674899996,6.541500000000001,2416107.646016129,0,0,0,0,14390173.8258871,16806281.47,238.87505939115002,18.627,7896945.688258066,0,0,0,0,7896945.688
2019,13,2019-03-25 00:00:00,54984651.26700004,150174.15,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.876139534883725,99698.59543269231,881475,1.5239395916876275,0,0,468.5516987340002,14097373.689677417,35.910000000000004,0,0,0,0,0,0,0,0,0,468.5516987340002,14802242.37,35.910000000000004,0,0,0,91848.75,0,0,0,0,0,0,0,,7.974432585,0,0,0,334338.4312258064,0,0,334338.4312,0,0,0,0,0,0,0,1841731.6439516125,1841731.644,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,5156897.919193548,5156897.919,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,216.35675805449992,16.212,11548621.160322584,0,0,0,0,0,11548621.16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,65.72263975199999,2.604,2416107.646016129,0,0,0,0,14390173.8258871,16806281.47,223.57601032830004,15.928500000000001,7896945.688258066,0,0,0,0,7896945.688
2019,14,2019-04-01 00:00:00,53957100.97050005,147819,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9884651162790743,99698.59543269231,827820,1.510945557962319,0,0,415.834376832,14097373.689677417,33.4005,0,0,0,0,0,0,0,0,0,415.8343768319999,14802242.37,33.4005,0,0,0,89722.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,42000,0,0,0,2125944.34325,2167944.343,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,31.21555017735,0.8295000000000001,1345915.4183999996,416062.5,0,0,0,10238874.600499997,12000852.52,233.25124318125003,18.165000000000003,2967457.4832,0,0,0,0,2967457.483
2019,15,2019-04-08 00:00:00,54465673.57350004,150299.1,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9884651162790743,99698.59543269231,804825,1.510945557962319,0,0,331.059209481,19116575.270800002,27.006,0,0,0,0,0,0,0,0,0,331.059209481,20072404.03,27.006,0,0,0,96514.95,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,126000,0,0,0,2125944.34325,2251944.343,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,72.37921533150002,4.3155,1345915.4183999996,451500,0,0,0,10238874.600499997,12036290.02,132.7093233774,7.3185,9750217.4448,0,0,0,0,9750217.445
2019,16,2019-04-15 00:00:00,56102193.06300003,154329,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9884651162790743,99698.59543269231,798693,1.510945557962319,0,0,313.51237806,19116575.270800002,25.179000000000002,0,0,0,0,0,0,0,0,0,313.51237805999995,20072404.03,25.179000000000002,0,0,0,83100.15000000001,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,84000,0,0,0,2125944.34325,2209944.343,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,97.5082154277,5.418,1345915.4183999996,557812.5,0,0,0,10238874.600499997,12142602.52,0,0,0,0,0,0,0,
2019,17,2019-04-22 00:00:00,53522514.769499965,147155.4,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9884651162790743,99698.59543269231,758835,1.510945557962319,0,0,261.331630287,19116575.270800002,20.8425,0,0,0,0,0,0,0,0,0,261.33163028700005,20072404.03,20.8425,0,0,0,78486.45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2125944.34325,2125944.343,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,83.78459612775,3.465,1730462.6808,522375,0,0,0,10238874.600499997,12491712.28,0,0,0,0,0,0,0,
2019,18,2019-04-29 00:00:00,49595583.16650007,136479,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9884651162790743,99698.59543269231,472164,1.510945557962319,0,0,141.688356243,24578453.91960004,10.153500000000001,0,0,0,0,0,0,0,0,0,141.688356243,25807376.62,10.153500000000001,0,0,0,70913.85,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,607412.6695,607412.6695,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,84000,0,0,0,2925392.743,3009392.743,0,0,0,0,0,0,0,
2019,19,2019-05-06 00:00:00,42497605.752000004,117608.40000000001,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9098372093023297,99698.59543269231,470631,1.5058823108517863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61869.15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,42000,0,0,0,0,42000,0,0,0,0,0,0,0,
2019,20,2019-05-13 00:00:00,45385737.547499985,125359.5,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9098372093023297,99698.59543269231,530418,1.5058823108517863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66533.25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,42000,0,0,0,0,42000,0,0,0,0,0,0,0,
2019,21,2019-05-20 00:00:00,45787518.13649999,126229.95000000001,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9098372093023297,99698.59543269231,513555,1.5058823108517863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60265.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,42000,0,0,0,0,42000,0,0,0,0,0,0,0,
2019,22,2019-05-27 00:00:00,46130274.30899997,128097.90000000001,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9098372093023297,99698.59543269231,499758,1.5058823108517863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60493.65,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,84000,0,0,0,0,84000,0,0,0,0,0,0,0,
2019,23,2019-06-03 00:00:00,47373923.06849999,130891.95000000001,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9210697674418645,99698.59543269231,453768,1.4996965587414905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85785,0,0,63819,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,26250,0,0,0,0,26250,0,0,0,0,0,0,0,
2019,24,2019-06-10 00:00:00,47580378.55199999,131037.90000000001,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9210697674418645,99698.59543269231,378651,1.4996965587414905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81585,0,0,65235.450000000004,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,26250,0,0,0,0,26250,0,0,0,0,0,0,0,
2019,25,2019-06-17 00:00:00,46851319.504499994,130356.45000000001,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9210697674418645,99698.59543269231,386316,1.4996965587414905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83685,0,0,62133.75,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,39375,0,0,0,0,39375,0,0,0,0,0,0,0,
2019,26,2019-06-24 00:00:00,46248933.51749998,128493.75,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9210697674418645,99698.59543269231,369817.3067733909,1.4996965587414905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165270,0,0,61081.65,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,26250,0,0,0,0,26250,0,0,0,0,0,0,0,
2019,27,2019-07-01 00:00:00,45910321.065,126985.95000000001,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9098372093023297,99698.59543269231,340610.67386987695,1.4722613247029654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184170,0,0,62498.100000000006,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15476.491935483871,0,15476.49194,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,42000,0,0,0,0,42000,0,0,0,0,0,0,0,
2019,28,2019-07-08 00:00:00,46879679.70000002,129257.1,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9098372093023297,99698.59543269231,344460.496212673,1.4722613247029654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184170,0,0,59412.15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15476.491935483871,0,15476.49194,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,21000,0,0,0,21000,0,0,0,0,0,0,0,,0,0,0,21000,0,0,0,0,21000,0,0,0,0,0,0,0,
2019,29,2019-07-15 00:00:00,46447160.056499965,128016,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9098372093023297,99698.59543269231,345463.67931758874,1.4722613247029654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265755,0,0,58057.65,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15476.491935483871,0,15476.49194,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,21000,0,0,0,0,21000,0,0,0,0,0,0,0,
2019,30,2019-07-22 00:00:00,45545038.99050008,125102.25,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9098372093023297,99698.59543269231,345643.73782359925,1.4722613247029654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307755,0,0,60467.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15476.491935483871,0,15476.49194,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,42000,0,0,0,0,42000,0,0,0,0,0,0,0,
2019,31,2019-07-29 00:00:00,45828373.647000015,125644.05,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9098372093023297,99698.59543269231,362660.6956773542,1.4722613247029654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109585.00140000001,0,0,58887.15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6632.782258064516,0,6632.782258,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,13125,0,0,0,0,13125,0,0,0,0,0,0,0,
2019,32,2019-08-05 00:00:00,46180807.48050001,127083.6,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.8986046511627948,99698.59543269231,368897.0077426705,1.4976964010993885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30100.0014,0,0,59395.350000000006,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,26250,0,0,0,0,26250,0,0,0,0,0,0,0,
2019,33,2019-08-12 00:00:00,48863738.112000026,134755.95,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.8986046511627948,99698.59543269231,375504.8691061037,1.4976964010993885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,60403.350000000006,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,26250,0,0,0,0,26250,0,0,0,0,0,0,0,
2019,34,2019-08-19 00:00:00,47269759.00499999,130580.1,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.8986046511627948,99698.59543269231,400613.02744423563,1.4976964010993885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12250.000350000002,0,0,61635,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,359.16061548674986,29.841000000000005,2429748.2241290295,0,0,0,0,0,2429748.224,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,26250,0,0,0,0,26250,0,0,0,0,0,0,0,
